0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,post_id,category_id
0.0013607778,-0.05527483,0.0245724,-0.015215976,-0.0050161965,0.060477756,-0.0792021,0.061181463,-0.028367735,0.054427184,0.042716756,0.032443658,-0.04980193,-0.030469483,-0.006868068,-0.03190239,0.06679605,0.042600956,0.08562946,-0.016848005,-0.075857736,-0.07414805,-0.045806233,-0.007822588,-0.008347265,-0.10392274,0.06835972,0.07383381,0.03590317,-0.029556697,0.059110083,-0.17878404,-0.06639965,-0.08864926,-0.04463514,0.06702967,-0.016192157,-0.044064917,-0.01599578,-0.008605823,0.18283263,0.022973614,0.018126447,-0.038453944,-0.03003568,0.083858386,-0.033218786,0.08261374,-0.044741467,-0.05391666,-0.029075325,0.02972802,-0.08183066,-0.051267117,0.025347697,-0.09545949,0.013092926,0.016509654,0.058590755,0.0144980885,-0.10268477,-0.09561683,-0.021637442,0.05820166,-0.067232095,-0.02286409,0.06372451,-0.05705914,0.027093839,0.04043849,-0.20403033,-0.051161822,-0.06554267,0.05008262,-0.09840262,0.08170395,-0.08552821,0.020390082,0.0068824366,-0.06888178,-0.06801425,0.03983474,-0.022062734,0.023339292,0.007031277,0.012394,0.06818091,0.058589697,-0.014820894,-0.04514154,0.06383487,-0.0420576,0.17878222,-0.041820608,-0.13510056,0.024567235,0.076245844,-0.122742236,-0.049075883,0.0610771,0.035644192,-0.006329238,0.022918716,-0.013458036,-0.049714163,-0.092503585,-0.016547736,-0.037810147,0.015324779,0.07851896,0.07934439,-0.0032642372,0.021392893,-0.098230496,0.02593974,0.09887324,0.016501931,0.06595868,-0.030237854,0.0022760313,-0.023444895,-0.015779175,0.070260316,0.032490052,-0.003813753,0.16682613,-0.048262514,-0.05095138,520,4
8.0553815e-05,-0.05843921,0.035911452,-0.021017948,-0.011606146,0.052658625,-0.08248631,0.086873576,-0.030297764,0.039130315,0.05293552,0.025695186,-0.069847785,-0.041880395,-0.026230225,-0.032388598,0.058837526,0.057068337,0.039069533,-0.013622247,-0.06808249,-0.0845318,-0.03856503,-0.027722988,-0.038763903,-0.0923786,0.0668387,0.05946817,0.044410624,-0.019760052,0.022191163,-0.17638841,-0.05616711,-0.083758906,-0.040364742,0.047787126,-0.037902467,-0.036523305,0.0044501238,-0.0010382384,0.17366868,0.017424677,0.033513635,-0.02963488,-0.03301335,0.07953033,-0.02438742,0.07887891,-0.045694683,-0.069986016,-0.04530838,0.015116517,-0.083815165,-0.025015974,0.025764981,-0.09752862,0.009174837,0.019141773,0.044882454,0.032550547,-0.08354724,-0.11667021,-0.009884095,0.076993,-0.05146294,-0.0117887035,0.057226777,-0.0617951,0.029982505,0.04454831,-0.18708996,-0.056819547,-0.06724612,0.061053667,-0.08831593,0.07399799,-0.078250274,0.011067864,0.017660748,-0.07973025,-0.069000095,0.03387337,0.0029890323,0.0021468492,0.019909535,-0.0057345293,0.07686036,0.061661907,-0.01907883,-0.03414221,0.055510122,-0.03613756,0.17496017,-0.022191495,-0.1777478,0.0021018125,0.04957204,-0.1064917,-0.065114915,0.040380742,0.024490802,-0.00786938,0.03427966,-0.03459385,-0.034769136,-0.07632981,-0.0061953478,-0.026205055,0.013037458,0.102421276,0.089804396,-0.018593945,0.013468039,-0.08649235,0.041846577,0.119009435,0.014855947,0.05944425,-0.04199555,-0.039180502,-0.0035602073,-0.016953621,0.07197325,0.05293104,0.004033074,0.16412072,-0.027561892,-0.04296346,521,4
0.01872256,-0.08085356,0.018833881,-0.027610702,0.005011007,0.069275126,-0.081803344,0.058148574,-0.030799642,0.07915587,0.047011085,0.031715706,-0.07064051,-0.037240405,-0.03544794,-0.013540812,0.050626196,0.05157812,0.09434755,-0.009303633,-0.08427642,-0.057461616,-0.048388466,-0.011616433,-0.02225642,-0.113891795,0.07867496,0.083922654,0.026772428,-0.05098944,0.06353773,-0.195717,-0.0774443,-0.07916526,-0.025997594,0.06670526,0.0049109757,-0.022841945,-0.019681858,-0.00833527,0.172743,0.021675255,0.059869695,-0.018686121,-0.024096148,0.09678253,-0.022660736,0.07916638,-0.041652724,-0.058985025,-0.01862985,0.033483893,-0.06050971,-0.049044617,0.007906839,-0.119600184,0.018589268,0.030044165,0.05495879,0.017717985,-0.11157549,-0.07062309,-0.011450978,0.0578583,-0.08425684,-0.027360097,0.086251736,-0.049582705,0.009505708,0.042544946,-0.21565293,-0.049132574,-0.044357996,0.048023373,-0.112504445,0.09827696,-0.084043816,0.0118342675,0.009847963,-0.103648536,-0.06172806,0.04406521,-0.003863098,0.0039288476,0.010845423,-0.0037391633,0.06368835,0.03684136,-0.014922535,-0.03814354,0.06332527,-0.04306879,0.16561839,-0.031622402,-0.15936352,0.038357906,0.06840563,-0.14815962,-0.08521759,0.07401046,0.014270876,-0.0056117517,0.02700179,-0.010909487,-0.013992541,-0.080900416,-0.012286864,-0.041307397,0.018617721,0.082408994,0.08514038,0.003893312,0.024320226,-0.07304652,0.0033640414,0.12198347,0.004332185,0.068918854,-0.012512433,-0.028475635,-0.03872615,-0.025763799,0.086737126,0.052806944,-0.036833346,0.17647544,-0.04814241,-0.03642778,522,4
0.0024604448,-0.066013075,0.032297254,-0.024815096,-0.0125736,0.068858266,-0.08781017,0.056940444,-0.035047904,0.061763704,0.049952146,0.04694291,-0.062872045,-0.05743608,-0.033273883,-0.024505593,0.06039174,0.058758844,0.044827543,-0.02023502,-0.05936827,-0.06598878,-0.056892622,-0.015156144,-0.029407231,-0.08977112,0.0666094,0.07086256,0.024204195,-0.046011165,0.034318477,-0.16340737,-0.062298454,-0.092254885,-0.024812039,0.04320459,-0.026327241,-0.05680246,-0.014419282,0.0013032928,0.15351015,0.028491296,0.039073873,-0.016171029,-0.034941554,0.08846231,-0.02621562,0.08043319,-0.021227881,-0.050308403,-0.039164037,0.0137693165,-0.067976415,-0.047700174,0.0060063065,-0.09561291,0.0026498698,0.012502329,0.05531767,0.031406734,-0.089557566,-0.099550575,-0.016389532,0.06396195,-0.058217436,-0.03258685,0.060073283,-0.07641527,0.03259694,0.047735065,-0.18841995,-0.041613623,-0.07046341,0.06201373,-0.10508708,0.09771603,-0.081550375,0.0014590435,0.017011918,-0.07185096,-0.05396872,0.042403713,-0.018711824,-0.004459826,0.019273419,-0.007051561,0.08598945,0.047685884,-0.008114021,-0.029159436,0.061490707,-0.033209633,0.18183717,-0.03130341,-0.15961881,0.0045952834,0.06588987,-0.08247038,-0.05841565,0.0618122,0.03981792,-0.01490862,0.027721038,-0.057035916,-0.017028483,-0.06576012,-0.00096258894,-0.02270769,-0.0071697664,0.0822947,0.07809773,0.00042595714,0.016030177,-0.07024035,0.036896132,0.11141901,-0.0057817097,0.066673055,-0.02974008,-0.036110148,-0.043306734,-0.030626945,0.0659672,0.062112384,-0.026758147,0.18010093,-0.04419797,-0.027123906,523,4
0.0011559329,-0.06584404,0.037519585,-0.029941997,-0.010380264,0.059486717,-0.09509945,0.057530068,-0.046831712,0.057653874,0.050802357,0.050032523,-0.06887682,-0.055915486,-0.017952912,-0.03050461,0.053362712,0.040329978,0.04322526,-0.024050377,-0.05135368,-0.07491568,-0.04567352,-0.016460666,-0.033776186,-0.08844663,0.06929116,0.063907824,0.03922791,-0.043514386,0.021794256,-0.16419452,-0.06002638,-0.08455614,-0.034605462,0.033814482,-0.027666565,-0.05236147,-0.00967538,0.016773537,0.17336908,0.02687939,0.03611065,-0.02340758,-0.036369227,0.08064123,-0.01781683,0.089195766,-0.033323146,-0.05836379,-0.041898467,0.013423216,-0.065655805,-0.036784135,0.015734615,-0.090979084,0.009841045,0.011699263,0.051097505,0.040456183,-0.087278485,-0.094848625,-0.023968006,0.058959883,-0.05525686,-0.021803576,0.06304371,-0.06619561,0.043133542,0.029059019,-0.1908692,-0.049163032,-0.079082616,0.056666683,-0.09740343,0.08767484,-0.07145579,0.0034244657,0.020290697,-0.06965108,-0.065027915,0.051409703,-0.0031907987,-0.00548314,0.020654418,-0.012876645,0.0936403,0.052647464,-0.017550869,-0.020056162,0.04803021,-0.03274553,0.17073357,-0.028058462,-0.16935071,-0.0028391834,0.054043025,-0.087278634,-0.059564024,0.04594241,0.049582783,-0.012483179,0.034259513,-0.047553428,-0.014639325,-0.07132036,-0.0065413043,-0.032233134,-0.0069914795,0.0843523,0.08163774,-0.0054158345,0.016239833,-0.08252989,0.036787946,0.1303642,0.0009368635,0.06811768,-0.037674405,-0.017767794,-0.032663707,-0.019935496,0.07392112,0.057578854,-0.007632667,0.17815432,-0.025358088,-0.03271977,524,4
0.009603174,-0.07823309,0.039170265,-0.040957317,-0.019785643,0.09401905,-0.054381467,0.07531856,-0.024553237,0.063766144,0.061022703,0.056742784,-0.0714292,-0.051005002,-0.038714103,-0.01731442,0.057483852,0.04459794,0.04431533,0.003387019,-0.045529705,-0.08057135,-0.040349957,-0.026071,-0.033643592,-0.09537384,0.0669132,0.07101777,0.04778491,-0.051319085,0.03210085,-0.16227269,-0.059255198,-0.08712732,-0.022109827,0.04578894,-0.018890731,-0.031512164,-0.019629676,-0.004657276,0.16716519,0.027141266,0.034527343,-0.011935804,-0.035254724,0.073246576,-0.022681542,0.10539649,-0.06373527,-0.069601245,-0.002619151,0.0329998,-0.051419124,-0.02548473,0.02762088,-0.086370505,0.021468831,0.016792065,0.047430113,0.02955962,-0.105306946,-0.10675977,-0.008237192,0.08426899,-0.06387529,-0.039042097,0.07858038,-0.058722638,0.039014947,0.052923206,-0.20056058,-0.059577696,-0.06475919,0.082511075,-0.118647896,0.07082165,-0.08671026,0.0012719817,0.019124368,-0.09555038,-0.074105665,0.039985828,0.0009621619,-0.00069445604,0.0032233372,-0.012811583,0.05678807,0.066979006,-0.026823573,-0.028414868,0.060853284,-0.021658994,0.17924401,-0.019838322,-0.17621511,-0.004825432,0.04616145,-0.10773948,-0.057073385,0.054045185,0.027896436,0.02369601,0.05140896,-0.031145258,-0.019894661,-0.079860896,-0.008918658,-0.0047759227,0.023685172,0.09290714,0.10734871,-0.0072836727,0.037989106,-0.07296616,0.018338634,0.12602605,0.0028727292,0.062003,-0.005547798,-0.027661055,-0.009382863,-0.02237169,0.081355155,0.06324754,-0.016317246,0.19075625,-0.025067594,-0.04086949,525,4
0.014206968,-0.080892086,0.053480204,-0.01987944,-0.034473646,0.063416004,-0.084391996,0.07401782,-0.036986746,0.04934773,0.05995878,0.04319613,-0.07461972,-0.062218014,-0.020336473,-0.026405754,0.04832964,0.051271193,0.03277745,-0.004214287,-0.045907643,-0.06090501,-0.038744368,-0.0370436,-0.037585124,-0.088441044,0.068612084,0.06360878,0.031486195,-0.03334321,0.021167675,-0.15901314,-0.064379305,-0.07715998,-0.025783967,0.043839723,-0.033774644,-0.029867437,-0.013063762,0.003583584,0.15410626,0.02944717,0.04525628,-0.0045732744,-0.04912003,0.06945121,-0.013198122,0.08537274,-0.046552755,-0.061429787,-0.024315778,0.011237441,-0.06720588,-0.03249541,0.0022556416,-0.08571972,0.013221875,0.009796074,0.032346807,0.034111395,-0.09179115,-0.082012594,-0.021102658,0.0666298,-0.05746928,-0.017399307,0.061732754,-0.061816536,0.030149845,0.044535708,-0.18653628,-0.061748646,-0.07167218,0.055080198,-0.09649438,0.08785492,-0.054862857,0.016118407,0.00833574,-0.07329783,-0.060922623,0.05929561,-0.003026031,-0.011732096,0.02524732,-0.027059667,0.09884104,0.059592128,-0.026855037,-0.024361078,0.058073007,-0.012869881,0.16787682,-0.023811448,-0.15940581,-0.0067812596,0.053457357,-0.09439914,-0.06628506,0.036806405,0.05210804,-0.0043534255,0.035495024,-0.04611081,-0.019587277,-0.07760055,0.014040401,-0.022059966,-0.008471891,0.09213966,0.0657122,-0.0041336566,0.022514474,-0.08675847,0.025663115,0.12644503,0.010347183,0.068030186,-0.02608863,-0.033090483,-0.02185928,-0.025226649,0.06973444,0.048244737,0.0025209673,0.16805448,-0.015531603,-0.043407463,526,4
0.016872736,-0.08035281,0.031333577,-0.045398094,-0.006807331,0.08383179,-0.078064516,0.08009331,-0.040585905,0.035835646,0.042295918,0.06293546,-0.05662341,-0.04000088,-0.023259604,-0.016302943,0.08516113,0.049502615,0.04673139,-0.0155381635,-0.056300912,-0.04652932,-0.03687911,-0.021011027,-0.034250468,-0.09956154,0.07828206,0.057796534,0.030836657,-0.052872434,0.031312887,-0.18503383,-0.06597882,-0.1212302,-0.012059163,0.04504027,-0.017155096,-0.050318837,-0.017419798,-0.02284078,0.19095439,0.023100646,0.039013743,-0.022093492,-0.054293774,0.09966935,-0.0050738268,0.11831518,-0.043050043,-0.04122303,-0.04213747,0.024303637,-0.059945285,-0.043634284,0.028459009,-0.099309385,0.023837252,9.1503374e-05,0.06784566,0.015543698,-0.099419184,-0.1033369,-0.011006491,0.08923717,-0.05281987,-0.029017681,0.06614947,-0.07211931,0.025022484,0.049755838,-0.189391,-0.04523427,-0.0874739,0.051429752,-0.1260708,0.07126604,-0.09313786,-0.0021939687,0.015533399,-0.096592836,-0.07185691,0.050738335,-0.0012504747,-0.023802618,0.0057068616,-0.0014575869,0.066243485,0.066508815,-0.035467204,-0.02630338,0.058331892,-0.014213538,0.18889178,-0.022564407,-0.16217381,-0.012862014,0.05722281,-0.113623746,-0.057126075,0.07582388,0.03545743,0.019537207,0.028545592,-0.029533103,-0.032020546,-0.046673235,0.0011299886,-0.028417733,-0.011325253,0.09454249,0.09581949,-0.013593528,0.02193923,-0.08106938,0.026571173,0.12351245,0.020284666,0.06832791,-0.031071562,-0.023908168,-0.037968565,-0.020378467,0.09488456,0.0911567,-0.013233999,0.20229772,-0.048505798,-0.041685835,527,4
0.019262966,-0.07030333,0.034587882,-0.029258383,-0.019449208,0.084408626,-0.051114265,0.075387985,-0.025161564,0.056875184,0.06077289,0.040822398,-0.07271,-0.032278657,-0.03809979,-0.018456984,0.048705965,0.04425781,0.06454351,-0.0025256611,-0.0725709,-0.0949665,-0.04279136,-0.020495499,-0.03449887,-0.09338632,0.06652257,0.07167716,0.019598592,-0.06719154,0.034482017,-0.18765825,-0.049717166,-0.105110794,-0.030567791,0.047734685,-0.0053149387,-0.02668833,-0.023671677,-0.017768256,0.1785239,0.025944112,0.04276459,0.0056000873,-0.04246088,0.0888581,-0.033260904,0.08821833,-0.06428361,-0.06679578,-0.02664411,0.03638888,-0.05736258,-0.03862316,0.03389062,-0.10809012,-0.0008751992,0.013738573,0.058581695,0.027351312,-0.07952369,-0.11582305,-0.0025772061,0.078176856,-0.042996958,-0.043284588,0.07446966,-0.052413233,0.03848442,0.048774622,-0.20313157,-0.048615973,-0.04878036,0.036886,-0.104093574,0.0925911,-0.08904837,-0.014232203,0.028479157,-0.118050225,-0.08706687,0.03539458,0.005421867,-0.0023223376,-0.0054201446,-0.0040007867,0.07307452,0.07047647,-0.02470587,-0.054157678,0.07962872,-0.025940655,0.18438312,-0.03631286,-0.1629008,0.005636174,0.056487612,-0.11337603,-0.054341584,0.060189508,0.026131565,0.015070518,0.03129092,-0.032876834,-0.020334115,-0.08142704,-0.011613727,-0.037052415,0.03341189,0.10525208,0.07767367,-0.023933988,0.0393765,-0.08532381,0.029898532,0.115002215,0.0122091435,0.052307904,-0.0135606835,-0.014364165,-0.023184935,-0.020015687,0.08038849,0.059491165,-0.017491346,0.17304702,-0.048451267,-0.062343664,528,4
0.021109,-0.088527724,0.023929415,-0.014859164,-0.007841799,0.06894072,-0.0835353,0.082680255,-0.026453536,0.06559951,0.06685418,0.044058386,-0.069161005,-0.04478865,-0.022259235,-0.027691966,0.071743324,0.055432454,0.05822504,-0.009418923,-0.04661524,-0.061760448,-0.02760012,0.0029941946,-0.010734946,-0.09552634,0.05947617,0.07823101,0.034255654,-0.040514953,0.03326951,-0.18944536,-0.062008776,-0.09026109,-0.015490521,0.051049393,-0.032860808,-0.046707727,-0.008107314,0.021612525,0.17751548,0.032901928,0.052299358,-0.024674606,-0.025467115,0.087426774,-0.018171396,0.093084395,-0.055107065,-0.06560908,-0.025676405,0.03256427,-0.0805827,-0.051427163,0.020410802,-0.09787969,0.027576411,0.029655099,0.041187115,-0.0049618054,-0.10012437,-0.1073593,-0.017880203,0.078871265,-0.0631531,-0.028501635,0.08844366,-0.050924376,0.04571408,0.05497456,-0.20670721,-0.06286803,-0.045112427,0.05770266,-0.08808268,0.08498044,-0.07771143,0.02014811,0.0070403153,-0.08824357,-0.047462672,0.05206372,-0.011808821,0.014655178,0.023698665,-0.0065760687,0.055045906,0.06723746,-0.01763111,-0.027164292,0.069526374,-0.021242566,0.18318528,-0.02835243,-0.15606816,0.0073064007,0.06601383,-0.12773833,-0.053088583,0.039282233,0.047490932,-0.0034542275,0.028976887,-0.030896096,-0.02531248,-0.09195331,-0.017011289,-0.028692827,0.026345756,0.09037482,0.083194286,-0.007250663,0.0148197925,-0.08486781,0.021638025,0.11069687,0.010569549,0.06219893,-0.022260424,-0.02733425,-0.033218555,-0.034373306,0.07787824,0.04579281,-0.02934288,0.16730982,-0.05567406,-0.05976569,530,4
0.026214845,-0.06604508,0.001802891,-0.02860227,0.006501425,0.10592833,-0.07299192,0.06897572,-0.04848758,0.09643934,0.037308715,0.058425922,-0.0452243,-0.01359449,-0.046713877,-0.027814964,0.08353616,0.05862527,0.10043998,-0.011497136,-0.08239683,-0.069803886,-0.05204259,-0.010766577,-0.03166087,-0.13133511,0.07901223,0.07789773,0.0061414763,-0.070289865,0.079197764,-0.19109592,-0.059343666,-0.09000182,-0.015588328,0.06418419,0.016341634,-0.019467887,-0.012091073,-0.004658062,0.16237915,0.05071965,0.04746127,-0.030563122,-0.018645274,0.09156987,-0.014232583,0.08191988,-0.05960545,-0.054575775,-0.02947959,0.016630199,-0.04047525,-0.044134006,0.00032292912,-0.12164074,0.028699202,0.012215108,0.084075406,0.014430397,-0.11271239,-0.06745386,-0.008665586,0.06870967,-0.07206775,-0.036306977,0.084745094,-0.042565316,0.014713865,0.044798147,-0.21233933,-0.013111524,-0.055209544,0.049330905,-0.13656388,0.08811127,-0.06466876,0.0043603145,0.007314252,-0.10799133,-0.054381754,0.04374607,-0.0042157862,5.0800387e-05,-0.017351475,-0.0067772605,0.048092082,0.06276714,-0.00521031,-0.037846494,0.06023847,-0.047894154,0.17960545,-0.038688898,-0.15203704,0.052482136,0.055773407,-0.15113541,-0.07095735,0.08499827,0.023221333,0.0012330841,0.035774093,-0.009345472,0.001509985,-0.07746999,-0.011368595,-0.039332826,0.015911754,0.08178983,0.09967148,-0.004064452,0.035301212,-0.059142563,-0.015579525,0.113439396,-0.022957101,0.054425836,-0.015076699,-0.010849205,-0.024842912,0.0002509281,0.08493245,0.073520176,-0.06802481,0.19396208,-0.05229052,-0.03838432,531,4
0.017839173,-0.06977527,0.011935711,-0.03521031,0.0009985194,0.068649605,-0.099742554,0.0812003,-0.037616294,0.066129245,0.059237473,0.023993667,-0.06013494,-0.04556659,-0.03899506,-0.043515433,0.06742976,0.052221373,0.07144694,-0.010576785,-0.061159234,-0.07620674,-0.050586414,0.013422638,-0.028283428,-0.11430901,0.08368312,0.07293401,0.037620842,-0.049146377,0.01812302,-0.17183776,-0.052649707,-0.070249535,-0.020989122,0.051285807,-0.020906381,-0.0545264,0.014159458,0.009502687,0.16423738,0.029175675,0.027124468,-0.027329054,-0.023245828,0.09660501,-0.011542629,0.10199732,-0.032505337,-0.0497696,-0.03570658,0.019292284,-0.07361294,-0.0100140795,0.023712384,-0.09392387,0.012263056,0.009819122,0.062189333,0.03684736,-0.10228645,-0.113983296,-0.023169843,0.067537874,-0.05150199,-0.013744864,0.060947314,-0.06107202,0.033244647,0.04237362,-0.19467537,-0.037203617,-0.06418629,0.063065685,-0.10402731,0.09297891,-0.07287329,0.010463342,0.0060288254,-0.08658428,-0.054764893,0.057662454,0.00030736718,-0.008796252,0.004063338,-0.008405875,0.07152794,0.051134538,-0.013409717,-0.022654578,0.043079287,-0.033225324,0.18582785,-0.020487785,-0.16854113,0.025152914,0.050359536,-0.11648623,-0.06872311,0.054017235,0.027811486,-0.024733905,0.008277023,-0.045401156,-0.0014949497,-0.0807168,-0.020959694,-0.04028867,-0.0063019563,0.07812723,0.094783604,-0.002688229,0.0023240815,-0.07497282,0.022185795,0.12743787,0.0010742731,0.06693624,-0.039758988,-0.018600512,-0.02804881,-0.0173845,0.0698245,0.07724076,-0.023903316,0.1833788,-0.054499872,-0.026851587,532,4
0.009176547,-0.05189769,0.028902235,-0.044812217,-0.019542322,0.06678307,-0.059681386,0.07063327,-0.032532956,0.03159322,0.049672954,0.040431447,-0.061314657,-0.03865567,-0.025375426,-0.017337378,0.046235345,0.048865385,0.053101733,-0.014198706,-0.040529925,-0.07314113,-0.033493534,-0.030279988,-0.05058515,-0.096563086,0.08896446,0.06733835,0.030008916,-0.05786697,0.0070504043,-0.16700484,-0.05791146,-0.08406628,-0.024892963,0.042603496,-0.027757704,-0.049422044,-0.010076402,-0.010479324,0.17608899,0.020474534,0.03990826,-0.007227406,-0.041739702,0.08614665,-0.02700217,0.103709295,-0.042707093,-0.057236895,-0.03674996,0.022604464,-0.05276554,-0.019429993,0.021423735,-0.08962819,-0.0035021128,0.012269042,0.03822279,0.040301405,-0.089031905,-0.10404317,0.0013603009,0.06967105,-0.045411035,-0.03400993,0.06554762,-0.066991344,0.02866607,0.051777456,-0.18736579,-0.04058626,-0.07057052,0.06883271,-0.107695006,0.08223264,-0.08083181,-0.00045733526,0.006964745,-0.08633412,-0.07414303,0.04716637,0.0037012368,-0.012676679,-0.0042389147,-0.022218853,0.09289718,0.057650965,-0.02818973,-0.022136372,0.051190864,-0.017935079,0.17228459,-0.023718081,-0.14349474,0.0049488842,0.06302086,-0.08811414,-0.052024692,0.04905646,0.033593286,-0.0075431284,0.019070746,-0.045881663,-0.018857613,-0.059706926,-0.013037767,-0.023029573,0.001159437,0.073327154,0.087085575,-0.003178507,0.012724164,-0.07848851,0.046722613,0.119913,0.01823062,0.07907727,-0.020440932,-0.019356802,-0.019818798,-0.009657521,0.0771448,0.06386227,-0.00030797347,0.18413986,-0.037480164,-0.030266948,533,4
-0.010013154,-0.06285153,0.03472377,-0.03104976,-0.0010011792,0.062421598,-0.07201578,0.07989299,-0.031230122,0.066967316,0.053531107,0.06765557,-0.08517686,-0.03999993,-0.011813946,-0.03839649,0.052506857,0.049240287,0.04386796,-0.009916961,-0.058209416,-0.10793466,-0.052261595,-0.020161979,-0.033514537,-0.09190495,0.07110992,0.062630005,0.05622495,-0.03638106,0.04424145,-0.1784174,-0.06810477,-0.08079921,-0.0406259,0.03446232,-0.021948185,-0.03493148,-0.021287933,0.0037734471,0.17846352,0.01488794,0.028123321,-0.027101034,-0.021108089,0.07403518,-0.025717221,0.08349203,-0.06316624,-0.065502554,-0.019535795,0.03897145,-0.07449781,-0.045238085,0.029023148,-0.10371485,0.009225018,0.003518763,0.06770028,0.04063125,-0.08470271,-0.111439854,-0.019503286,0.08729203,-0.05427266,-0.033283617,0.06646828,-0.07490815,0.040286094,0.03913992,-0.19608939,-0.036231562,-0.065118305,0.0680477,-0.11278155,0.06752294,-0.09663226,0.009535763,0.029582063,-0.079877846,-0.06858361,0.042107414,0.006919832,0.008461546,0.017314635,-0.013735097,0.08295341,0.06384,-0.010451488,-0.033159375,0.07586395,-0.030190077,0.17751151,-0.044453036,-0.17875725,0.004764624,0.048945505,-0.10739699,-0.05450324,0.062145624,0.02578312,0.011295979,0.03041537,-0.021525122,-0.038259156,-0.09474054,-0.004487578,-0.020167392,0.031543337,0.11683931,0.09688456,-0.014294362,0.023122832,-0.09491831,0.024879,0.12653527,-0.010615613,0.051131632,-0.028847598,-0.020175863,-0.01578069,-0.01732893,0.086863324,0.05951126,-0.015925186,0.18855375,-0.031376243,-0.04861568,534,4
0.022130528,-0.099125825,0.02136157,-0.028377203,0.0075656436,0.051715262,-0.08077037,0.078928195,-0.0582482,0.06290524,0.03767078,0.037971195,-0.07036548,-0.043055005,-0.01678706,-0.037658516,0.07316464,0.030297965,0.066777155,-0.011230893,-0.061307807,-0.06861912,-0.041308124,-0.00040907413,-0.003954824,-0.10891488,0.06610523,0.0893078,0.05908684,-0.05124014,0.053210832,-0.18871342,-0.07964763,-0.076068126,-0.039917782,0.048385724,-0.023565631,-0.039673384,-0.016826866,0.036155064,0.16777405,0.040307272,0.04145057,-0.020761747,-0.017374473,0.07983115,-0.02457492,0.09048402,-0.05906315,-0.07186894,-0.01433661,0.023977276,-0.10286112,-0.06255056,0.016189808,-0.09579174,0.014522526,0.03652127,0.01866807,0.007529062,-0.096641794,-0.1037088,-0.031825982,0.0663535,-0.06303338,-0.003598364,0.08432193,-0.07062887,0.033337526,0.04848303,-0.20788623,-0.06171899,-0.06133235,0.06572799,-0.09701164,0.1072485,-0.09980507,0.013277531,0.00812285,-0.07758143,-0.057314616,0.05656976,-0.00537799,0.017821372,0.018810887,0.0011891313,0.057138473,0.05941365,0.0009875335,-0.026803872,0.06604918,-0.0342894,0.17910227,-0.024736939,-0.1573133,0.021042153,0.06340629,-0.12727863,-0.04303614,0.049643405,0.055790637,-0.024566509,0.011238536,-0.036805138,-0.040208388,-0.0919577,-0.017750844,-0.013736963,0.014548156,0.07776983,0.08282037,-0.0007720925,0.02593571,-0.09482152,0.02207397,0.10663007,-0.012425972,0.048583474,-0.043253876,-0.01876245,-0.023378147,-0.0309567,0.08708207,0.051401995,-0.021194434,0.16266379,-0.057294708,-0.049642995,535,4
0.016995072,-0.05765309,0.028517963,-0.032152705,0.0073900037,0.07288884,-0.095997065,0.0668151,-0.042244084,0.07342386,0.039590053,0.045326833,-0.059065428,-0.039856642,-0.016516741,-0.020790942,0.047622107,0.043746557,0.049164712,-0.026521243,-0.05479187,-0.072302945,-0.055002913,-3.1966716e-05,-0.029226609,-0.115621,0.086295635,0.057958305,0.07846774,-0.05306699,0.0227064,-0.16579835,-0.07427386,-0.070452005,-0.029093444,0.03434939,-0.018152975,-0.04539536,0.0023894897,0.006097777,0.181582,0.006797366,0.0104900785,-0.042843036,-0.036570787,0.09768821,-0.031774387,0.0997656,-0.04084803,-0.056395676,-0.044570178,-0.0026443768,-0.07492656,-0.013201438,0.038053244,-0.09399791,0.021154217,0.034392253,0.045722082,0.037561774,-0.09317279,-0.10732435,-0.03809192,0.06275557,-0.056387126,-0.0070084836,0.053107455,-0.07963933,0.047470182,0.043706797,-0.19007476,-0.032373182,-0.06257813,0.07806938,-0.09880502,0.07758087,-0.09737256,0.0024768896,-0.009999365,-0.06475086,-0.090504214,0.05631095,0.007312151,0.002062563,-0.009018738,-0.0050559677,0.07639495,0.05761501,-0.0009300001,-0.002392929,0.037920497,-0.06233167,0.17693526,-0.017851166,-0.18027228,0.022050377,0.047922157,-0.09099361,-0.056691572,0.044856004,0.035866447,-0.015766729,0.014005216,-0.041781887,-0.004405178,-0.0888235,-0.04178548,-0.025899187,-0.008290878,0.10361574,0.10216671,-0.0009582788,0.024218649,-0.08257169,0.037630413,0.1390698,0.011614703,0.056538574,-0.022494294,-0.00984892,-0.015832024,0.007908255,0.08916508,0.07692165,-0.011599604,0.16956164,-0.022696443,-0.015279852,536,4
